true,pred,frac
0.0,0,0.23621537
1.0,1,0.80939174
0.0,0,0.16309348
0.0,1,1.0000001
1.0,1,0.71643007
0.0,0,0.28960645
0.0,0,0.28705454
0.0,0,0.58262825
1.0,0,0.4910344
0.0,0,0.59307593
0.0,0,0.5432869
0.0,0,0.3758385
1.0,0,0.54203767
0.0,0,0.33261573
0.0,0,-0.032587267
0.0,0,0.6775368
1.0,0,0.5323295
1.0,0,0.2334496
1.0,1,0.74988925
0.0,0,0.17184816
1.0,1,0.8616644
0.0,0,0.31785154
1.0,0,0.5650037
1.0,1,0.7753513
1.0,0,0.5541451
1.0,0,0.0741632
1.0,0,0.49325994
0.0,0,-0.009680489
0.0,0,0.6021079
1.0,1,0.98090297
1.0,0,0.4146018
1.0,1,1.0000001
0.0,0,0.5540359
0.0,0,0.5969324
0.0,1,0.7610569
0.0,0,0.31896055
0.0,1,0.85224056
0.0,0,0.2732554
0.0,0,0.6513356
0.0,0,0.033506427
0.0,0,0.42520908
0.0,0,0.5916065
0.0,0,0.33439124
1.0,1,0.88347447
0.0,0,0.1523901
0.0,0,0.039185442
1.0,0,0.54921466
0.0,0,0.68497324
0.0,0,0.32823718
0.0,0,0.41615647
0.0,0,0.58653295
0.0,1,0.858162
1.0,1,0.8634467
1.0,1,0.9020355
1.0,1,0.73182976
0.0,0,0.25104362
0.0,0,0.549865
0.0,1,0.7565395
0.0,0,0.14706352
1.0,1,0.75028384
0.0,1,0.90211046
1.0,0,0.5125028
0.0,0,0.12884834
0.0,0,0.67937624
0.0,0,0.40858838
1.0,1,0.82621235
0.0,0,0.24913019
0.0,1,1.0000001
1.0,0,0.59820265
1.0,0,0.5752062
1.0,1,0.7558865
0.0,0,0.5428149
0.0,0,0.63726467
0.0,1,0.7049245
1.0,1,0.70379394
0.0,0,0.55312085
0.0,1,0.8490165
1.0,1,0.6911224
0.0,0,0.19690073
1.0,1,0.89195085
1.0,1,0.9067237
1.0,1,0.99999994
0.0,0,0.49638808
0.0,0,0.5145403
0.0,1,0.70069456
0.0,1,0.86076206
1.0,0,0.52473795
0.0,1,0.71877015
0.0,1,0.71441835
1.0,0,0.5333007
1.0,1,0.99999994
0.0,1,0.708575
0.0,0,0.14931971
1.0,1,0.9445398
0.0,0,0.2745707
1.0,1,0.7033743
1.0,0,0.68237007
0.0,0,0.6437477
1.0,1,0.8647602
1.0,1,1.0
1.0,0,0.66016996
1.0,0,0.4718011
0.0,1,1.0
0.0,0,0.5547862
1.0,1,1.0000001
0.0,0,0.5570885
0.0,0,0.6283508
0.0,0,0.51573396
1.0,0,0.44938356
0.0,1,0.7382169
1.0,0,0.6162598
0.0,0,0.41595396
1.0,1,0.9124172
0.0,0,0.55579114
0.0,0,0.32007247
0.0,0,0.5488188
1.0,1,0.8368943
1.0,0,0.37288046
0.0,0,0.34611037
1.0,1,0.7092396
0.0,1,0.74773777
1.0,0,0.42471942
0.0,0,0.3066398
1.0,0,0.54644835
0.0,0,0.4541862
0.0,1,0.7493118
0.0,0,0.52509856
0.0,0,0.62479883
0.0,0,0.60748965
1.0,1,0.74409074
0.0,0,0.6657499
0.0,0,0.17062637
0.0,0,0.48145577
1.0,1,0.9494371
0.0,1,0.70745975
0.0,0,0.6439798
1.0,0,0.5964602
0.0,0,0.31318814
1.0,1,0.6922462
0.0,0,0.20115428
1.0,1,0.8347951
0.0,0,0.3062656
0.0,0,0.36437494
0.0,0,0.30938858
1.0,0,0.45393685
1.0,0,0.25540438
0.0,0,0.41004306
0.0,0,0.5010358
1.0,1,1.0
0.0,0,0.3931555
1.0,1,0.8568152
0.0,0,0.4946164
1.0,0,0.55785084
1.0,0,0.4449879
0.0,0,0.46703464
0.0,0,0.31121892
1.0,0,0.3319538
1.0,1,0.9188329
1.0,1,1.0
0.0,0,0.38995597
0.0,0,0.23483159
1.0,1,1.0000001
0.0,1,0.794228
0.0,1,0.6920105
1.0,0,0.59052444
0.0,0,0.6575557
1.0,1,0.9378741
0.0,0,0.22820435
0.0,0,0.34787792
0.0,0,0.595283
0.0,0,0.3939572
0.0,0,0.4315295
1.0,1,0.71541506
0.0,0,0.28507656
0.0,0,0.56301874
1.0,0,0.5886104
0.0,0,0.26434243
1.0,0,0.47899508
0.0,1,1.0
1.0,0,0.626611
1.0,0,0.55821615
1.0,0,0.5694951
0.0,0,0.37255555
0.0,0,0.5841266
0.0,0,0.3570434
0.0,1,0.7217042
0.0,0,0.48244262
0.0,0,0.47323328
0.0,0,0.17286026
0.0,0,0.67303956
0.0,1,0.7676584
0.0,0,0.51737785
0.0,0,0.55461276
1.0,0,0.523556
0.0,0,0.6805268
1.0,0,0.20839751
1.0,1,0.8568152
1.0,1,0.82991946
0.0,0,0.25466016
1.0,0,0.12718573
1.0,1,0.69961965
0.0,0,0.3704258
0.0,1,0.8582372
0.0,0,0.21009962
1.0,0,0.6174786
0.0,0,0.44210452
0.0,1,0.7725648
1.0,1,0.7471325
0.0,0,0.33994958
0.0,0,0.6340405
0.0,1,0.7189186
0.0,0,0.21605596
1.0,0,0.6683873
0.0,0,0.11477321
1.0,0,0.6537628
0.0,1,0.7195842
0.0,0,0.5726243
0.0,0,0.5968709
1.0,0,0.6131585
1.0,1,0.7785982
0.0,0,0.44674474
1.0,1,0.7658342
0.0,0,0.46703464
1.0,0,0.17346835
0.0,1,0.7023561
0.0,0,0.124221414
1.0,0,0.47928974
1.0,1,1.0000002
1.0,1,0.8875075
0.0,0,0.6047666
1.0,1,0.85080683
0.0,0,0.3604303
0.0,0,0.11786753
1.0,1,0.9184077
1.0,1,0.7255755
0.0,0,0.5779893
0.0,1,1.0
0.0,0,0.036721196
0.0,1,0.7017683
0.0,0,0.49801978
0.0,0,0.51066333
1.0,1,0.99999994
0.0,0,0.661259
0.0,0,0.44512323
1.0,1,0.6917076
1.0,1,0.71805966
1.0,1,0.6901741
0.0,1,0.8780497
0.0,0,0.666638
0.0,0,0.28532955
0.0,0,0.34923652
0.0,0,0.5471304
1.0,1,1.0
1.0,1,0.87524605
1.0,1,0.916323
1.0,0,0.4182741
0.0,0,0.4466212
0.0,0,0.45794362
0.0,0,0.55889744
1.0,1,0.81064224
1.0,0,0.5989826
1.0,0,0.6049512
0.0,1,0.78732663
1.0,1,0.9025587
0.0,0,0.43008432
0.0,0,0.0858067
0.0,1,0.8300853
0.0,0,0.2837394
1.0,0,0.66103655
0.0,0,0.29263014
0.0,0,0.48422408
1.0,1,0.7629851
1.0,1,0.87377155
1.0,1,0.74209917
0.0,0,0.51228017
0.0,1,1.0
0.0,0,0.121750504
0.0,0,0.16552469
0.0,0,0.37857446
0.0,0,0.34395343
0.0,0,0.46855998
0.0,0,0.1748376
0.0,1,0.79584134
1.0,0,0.63726467
0.0,0,0.6713299
0.0,0,0.09641505
1.0,1,0.8568152
0.0,0,0.40019685
1.0,1,0.72624
1.0,0,0.2071178
1.0,1,0.77552056
0.0,0,0.4488423
0.0,0,0.374843
0.0,0,0.05786055
0.0,0,0.14781184
1.0,0,0.42850834
1.0,1,0.7633194
0.0,0,0.46745425
0.0,0,0.63575387
0.0,1,0.88272387
0.0,0,0.6550844
0.0,0,0.48476982
0.0,0,0.3060826
0.0,0,0.57360715
0.0,0,0.6608188
1.0,0,0.524788
1.0,0,0.2731573
0.0,1,0.78549933
1.0,1,0.8433316
1.0,1,0.78802943
0.0,0,0.3776637
0.0,0,0.28407314
1.0,1,1.0
1.0,0,0.41774026
0.0,0,0.4426689
0.0,1,0.8609972
0.0,0,0.43991947
0.0,0,0.49236375
0.0,0,0.47035933
0.0,0,0.42670894
0.0,1,0.700559
0.0,0,0.113344714
1.0,1,0.93399024
0.0,0,0.32957083
0.0,1,0.7020403
1.0,0,0.12099662
0.0,0,0.5949209
0.0,0,0.42889506
0.0,0,0.36154187
1.0,0,0.5148693
1.0,1,1.0
1.0,0,0.29747817
1.0,1,0.71548915
1.0,0,0.57872033
0.0,0,0.6395515
0.0,0,0.34763575
0.0,0,0.5348723
0.0,0,0.267007
1.0,0,0.6768546
1.0,1,0.82798696
0.0,0,0.18834303
0.0,0,0.040956587
0.0,0,0.64013565
0.0,0,0.3518971
0.0,0,0.3277827
0.0,1,0.7938901
0.0,0,0.041847765
0.0,0,0.63175815
0.0,0,0.2763546
0.0,0,0.63726467
0.0,0,0.68828636
1.0,0,0.5832181
0.0,0,0.54561746
0.0,0,0.5276186
1.0,0,0.6168772
0.0,0,0.4819848
1.0,0,0.47208756
1.0,0,0.39401358
0.0,0,0.669469
0.0,0,0.5417405
0.0,1,0.79267037
0.0,1,0.7324711
0.0,0,0.607165
0.0,1,1.0
1.0,0,0.5507791
0.0,0,0.60533226
1.0,1,0.9306056
1.0,1,0.76249045
0.0,0,0.56931245
1.0,1,0.71643007
0.0,0,0.27959427
0.0,0,0.35006735
1.0,0,0.50634015
0.0,0,0.64546716
0.0,0,0.28907436
0.0,0,0.22644979
1.0,1,0.9078476
0.0,0,0.035994098
1.0,1,0.7492429
0.0,0,0.26617265
0.0,0,0.30646914
0.0,0,0.151169
1.0,0,0.16843337
1.0,1,0.72916317
0.0,1,0.7293309
1.0,1,0.9765873
0.0,0,0.41559923
0.0,0,0.30377597
0.0,0,0.12799358
1.0,0,0.66671515
0.0,0,0.55807334
0.0,0,0.40465084
1.0,0,0.15502156
0.0,0,0.41095063
0.0,0,0.57349735
0.0,0,0.49342
0.0,1,0.93668777
1.0,0,0.19208203
0.0,0,0.09537088
0.0,0,0.32516253
0.0,0,0.123339295
0.0,0,0.44390774
0.0,0,0.26421618
0.0,1,0.7314458
1.0,1,0.9477348
0.0,1,0.7696733
1.0,1,0.7355819
0.0,0,0.5122549
0.0,0,0.68598485
1.0,0,0.60747635
0.0,0,0.5519568
0.0,0,0.182841
0.0,0,0.26828313
1.0,1,1.0
0.0,0,0.4992895
1.0,1,1.0
0.0,0,0.5779893
0.0,0,0.05244761
1.0,0,0.5121407
1.0,1,0.8695549
0.0,0,0.43244177
0.0,0,0.64176846
0.0,0,0.33913633
0.0,0,0.20863989
0.0,0,0.3359729
1.0,1,0.9308897
0.0,0,0.51757133
0.0,0,0.39554936
0.0,0,0.42653692
0.0,0,0.25633675
1.0,0,0.67175007
0.0,0,0.07867625
0.0,0,0.4618718
0.0,0,0.5413693
0.0,0,0.2675236
0.0,0,0.40926364
1.0,1,0.7139181
0.0,0,0.5353558
1.0,1,0.70452356
1.0,0,0.22023848
0.0,0,0.29850355
1.0,1,0.7237805
0.0,0,0.55094075
0.0,1,0.7036403
0.0,1,0.78941447
1.0,0,0.524788
0.0,1,0.7124512
1.0,1,0.8853549
0.0,0,0.09756963
0.0,0,0.20333447
0.0,0,0.44914052
0.0,0,0.40926364
0.0,0,0.33439124
0.0,0,0.2980375
0.0,0,0.462987
0.0,0,0.63100785
0.0,0,0.34823582
0.0,0,0.388547
0.0,0,0.22593996
0.0,1,0.75707316
1.0,1,0.71972084
0.0,0,0.47173625
1.0,0,0.6847085
0.0,0,0.5073936
0.0,0,0.55536777
0.0,0,0.3499537
0.0,0,0.31680816
0.0,0,0.087150544
0.0,0,0.121917106
1.0,0,0.38360453
0.0,0,0.21186519
0.0,0,0.18393363
1.0,1,0.7082723
0.0,1,0.7480134
0.0,0,0.20479664
0.0,0,0.3817814
0.0,0,0.19327733
0.0,0,0.462987
0.0,0,0.47364083
0.0,0,0.46609065
0.0,0,0.14425774
0.0,0,0.5086094
0.0,0,0.1659513
0.0,0,0.64741886
0.0,0,0.5020446
0.0,0,0.2616977
1.0,0,0.5710047
0.0,0,0.02249343
1.0,0,0.4413441
1.0,1,0.8348624
0.0,1,0.7741951
1.0,0,0.12375769
1.0,1,0.9251838
1.0,0,0.6431235
0.0,0,0.5483681
0.0,0,0.6201901
1.0,1,0.9598838
0.0,0,0.42020333
0.0,0,0.31393838
1.0,0,0.47620296
0.0,0,0.20957154
0.0,1,0.73840064
0.0,0,0.27794132
0.0,0,0.5222398
1.0,1,0.85769737
1.0,1,0.8143549
0.0,0,0.50902236
0.0,0,0.5057478
0.0,0,0.30664602
0.0,0,0.6635623
0.0,0,0.47939274
1.0,1,0.8568152
1.0,1,0.9170119
0.0,0,0.61517346
0.0,0,0.5041374
1.0,1,1.0000001
0.0,1,1.0000001
1.0,0,0.4472053
0.0,0,0.5684914
0.0,0,0.6072291
0.0,0,0.48910415
0.0,0,0.5687393
0.0,0,0.41437
0.0,0,0.38346323
0.0,0,0.10609238
1.0,0,0.58977664
1.0,1,0.8568152
1.0,1,0.87010646
0.0,1,0.69993293
0.0,0,0.47397077
0.0,0,0.53419054
0.0,0,0.59399426
0.0,0,0.36113584
0.0,0,0.55231065
0.0,0,0.21213138
0.0,0,0.63726467
0.0,0,0.01601983
0.0,0,0.38789874
1.0,1,1.0
0.0,0,0.19874927
0.0,0,-0.009953253
0.0,0,0.056911476
0.0,0,0.40926364
0.0,0,0.5194378
0.0,0,0.40099764
0.0,0,0.54851735
1.0,0,0.6724169
0.0,0,0.45915353
0.0,0,0.3793953
1.0,0,0.5983921
0.0,0,0.0867645
0.0,0,0.6037062
1.0,1,1.0000002
0.0,0,0.25564888
0.0,0,0.19768012
0.0,0,0.29384485
0.0,0,0.37850553
0.0,0,0.13443178
0.0,0,0.29848325
1.0,0,0.5614056
0.0,0,0.61622435
1.0,1,0.7140546
0.0,0,0.59365165
0.0,1,1.0
1.0,0,0.2722454
0.0,0,0.049526643
0.0,0,0.34283847
0.0,0,0.6406218
1.0,0,0.115287066
0.0,0,0.110356174
0.0,0,0.6627091
0.0,0,0.4142904
0.0,0,0.44681215
0.0,0,0.586779
0.0,0,0.5086882
0.0,0,0.48074615
0.0,1,0.71780515
1.0,0,0.67893505
1.0,0,0.5601387
0.0,0,0.26856434
0.0,0,0.45367128
0.0,1,1.0
0.0,0,0.37288046
0.0,0,0.5624056
0.0,0,0.57952124
0.0,0,0.15913886
1.0,0,0.59212285
0.0,0,0.16650157
0.0,0,0.34927452
0.0,0,0.6727973
0.0,0,0.5697766
1.0,1,1.0
0.0,0,0.52599216
1.0,1,0.75258887
0.0,1,1.0
0.0,0,0.36056495
1.0,1,0.8845305
0.0,0,0.43633318
0.0,0,0.21027467
0.0,0,0.6058637
1.0,1,0.92749137
1.0,0,0.63552004
0.0,0,0.22721823
1.0,1,1.0000001
0.0,0,0.03404832
0.0,0,0.5608739
1.0,0,0.39722416
0.0,0,0.32917386
0.0,0,0.44111198
1.0,0,0.574422
1.0,1,0.74498665
0.0,0,0.26214343
1.0,0,0.60051906
0.0,0,0.5375804
0.0,0,0.63172007
0.0,0,0.20829865
0.0,0,0.28560752
1.0,1,0.8568152
0.0,0,0.41032413
0.0,0,0.49112064
1.0,0,0.56885326
0.0,0,0.19135694
1.0,0,0.2463007
0.0,0,0.1638818
0.0,0,0.6869518
0.0,0,0.39956415
1.0,0,0.21033335
0.0,0,0.648051
0.0,1,0.82437384
0.0,0,0.54853344
1.0,1,1.0
0.0,0,0.3410905
0.0,1,0.7057979
0.0,0,0.32227364
1.0,1,0.89039814
1.0,1,0.81034577
0.0,0,0.2511903
1.0,0,0.10548177
0.0,0,0.5947061
0.0,1,0.85462755
1.0,1,0.7496635
0.0,0,0.40551913
1.0,1,0.70304334
0.0,1,0.71428615
0.0,1,0.7022445
1.0,0,0.61333907
0.0,0,0.26601785
0.0,1,0.7672764
1.0,0,0.2285564
0.0,0,0.2464746
1.0,0,0.3564467
1.0,1,0.87814504
0.0,1,1.0
1.0,0,0.59172237
0.0,0,0.39103234
0.0,1,0.8956639
1.0,0,0.5618128
1.0,1,1.0000001
0.0,1,0.7708964
0.0,0,0.26015556
0.0,0,0.6144495
0.0,0,0.33382967
1.0,0,0.52917355
1.0,0,0.1154484
0.0,0,0.2898352
0.0,0,0.52709305
0.0,0,0.13762017
0.0,0,0.648051
1.0,1,0.8057114
1.0,0,0.66767275
0.0,0,0.3244522
0.0,1,0.8647602
1.0,1,1.0
0.0,0,0.04820638
0.0,0,0.6883513
0.0,0,0.6033851
1.0,0,0.6555887
1.0,1,0.9598838
1.0,0,0.16385049
1.0,1,0.9597969
0.0,0,0.21442258
0.0,0,0.6140407
0.0,0,0.65012306
0.0,0,0.3082046
0.0,0,0.5022595
1.0,1,0.7792971
1.0,0,0.623673
1.0,0,0.4281823
1.0,0,0.2519149
0.0,0,0.031108525
0.0,0,0.22512457
0.0,0,0.16500813
1.0,1,0.9477348
0.0,0,0.5599746
0.0,0,0.3810454
0.0,1,0.74361455
0.0,0,0.34501556
1.0,1,0.90298426
0.0,0,0.1391602
1.0,1,0.6977813
1.0,1,0.9999999
1.0,1,0.7398504
1.0,1,1.0
1.0,1,0.8911009
0.0,0,0.6621964
0.0,0,0.35946804
0.0,0,0.3945701
1.0,1,0.7332339
0.0,0,0.3228302
0.0,0,0.40926364
0.0,0,0.48870218
1.0,1,0.71368515
0.0,0,0.6034112
0.0,0,0.45197788
0.0,0,0.35292783
1.0,0,0.45366776
0.0,0,0.21411836
1.0,0,0.6354568
1.0,0,0.67937624
1.0,0,0.58540833
0.0,0,0.3539659
1.0,0,0.29535306
0.0,0,0.5220871
0.0,0,0.6261277
0.0,0,0.47268513
1.0,1,0.93093914
0.0,0,0.624832
1.0,0,0.2539672
1.0,1,1.0000001
0.0,1,0.7159052
0.0,0,0.2920657
0.0,0,0.059627227
0.0,0,0.5604339
0.0,0,0.107318245
0.0,0,0.24202983
1.0,0,0.5465114
0.0,0,0.540079
0.0,0,0.3454404
0.0,0,0.52490526
0.0,0,0.45807236
0.0,0,0.11648363
1.0,0,0.5081595
0.0,0,0.3398883
0.0,0,0.38839808
0.0,0,0.4741016
1.0,1,0.79559946
0.0,0,0.40834862
0.0,0,0.50328493
1.0,1,0.8905395
0.0,0,0.45212
1.0,0,0.5151827
1.0,0,0.33180666
0.0,0,0.59992623
1.0,1,0.84333646
0.0,0,0.5622723
0.0,0,0.49771258
0.0,0,0.32874808
0.0,0,0.6357487
0.0,0,0.017335221
1.0,1,0.7732343
1.0,0,0.5050486
0.0,0,0.5694859
0.0,1,0.6984302
0.0,0,0.6362901
0.0,0,0.42262155
0.0,0,0.22700001
0.0,0,0.2626701
0.0,0,0.50787985
0.0,0,0.22334169
0.0,0,0.60314655
1.0,1,0.8807982
0.0,1,0.7387243
1.0,0,0.67937624
0.0,0,0.40124398
0.0,0,0.45998782
1.0,1,0.88014454
0.0,0,0.21451591
0.0,1,0.9799607
1.0,1,0.8472834
0.0,0,0.32512802
1.0,1,0.85769737
0.0,0,0.19067073
0.0,0,0.22900757
1.0,1,0.7783005
0.0,1,0.79381025
0.0,0,0.30606905
0.0,0,0.498585
0.0,0,0.06470284
0.0,0,0.33839124
0.0,0,0.26152027
0.0,0,0.2307598
0.0,0,0.41908735
1.0,0,0.6356317
1.0,0,0.6105598
0.0,0,0.64929146
0.0,0,0.29620138
0.0,0,0.52692723
1.0,1,0.703648
0.0,0,0.60138464
0.0,0,0.5360907
1.0,0,0.4868176
1.0,1,0.7912468
1.0,0,0.6406787
1.0,1,0.7377703
0.0,1,0.8352464
1.0,1,0.71643007
1.0,0,0.6383479
0.0,0,0.48581707
0.0,1,0.74707925
1.0,0,0.6504868
1.0,1,0.7912468
0.0,1,0.8839536
0.0,0,0.3060625
0.0,0,0.43703616
0.0,0,0.41774026
1.0,0,0.67694455
1.0,0,-0.0070779044
1.0,0,0.51664805
0.0,1,0.8441322
0.0,0,0.3538608
0.0,0,0.4224639
0.0,0,0.5202656
0.0,0,0.5715394
1.0,0,0.66002077
0.0,0,0.5433959
0.0,0,0.6122698
1.0,0,0.554358
1.0,1,0.9172721
1.0,0,0.33180666
1.0,0,0.45441055
1.0,0,0.5689074
0.0,0,0.6709342
1.0,0,0.61655396
0.0,0,0.61362326
1.0,0,0.6614381
1.0,0,0.57265985
0.0,1,0.73024285
0.0,1,0.7413882
1.0,1,1.0
0.0,1,0.7520422
0.0,0,0.21688192
0.0,0,0.6613313
0.0,0,0.471478
0.0,0,0.19555978
0.0,0,0.39413527
0.0,0,0.29420626
0.0,0,0.43286437
0.0,0,0.31348827
0.0,0,0.39083314
0.0,0,0.57133776
0.0,1,0.80623573
0.0,0,0.26896447
0.0,0,0.24202025
1.0,1,0.7904276
0.0,0,0.66811997
0.0,0,0.3047598
1.0,1,0.71035326
0.0,0,0.06459553
1.0,0,0.25195497
1.0,1,0.9175414
0.0,0,0.13513608
1.0,1,0.7909745
0.0,0,0.10067141
0.0,0,0.42735428
0.0,0,0.5940137
1.0,1,0.8568152
1.0,1,1.0
0.0,0,0.13269544
1.0,1,0.74561745
1.0,0,0.47826508
0.0,0,0.54080385
0.0,0,0.40556252
0.0,0,0.47963345
1.0,1,1.0
0.0,0,0.63726467
1.0,1,0.78789675
0.0,0,0.26396853
0.0,0,0.63726467
0.0,1,0.74456215
1.0,0,0.6346748
0.0,0,0.45131153
0.0,0,0.17246571
1.0,1,0.6926715
0.0,0,0.25354847
1.0,1,1.0
1.0,0,0.57317936
1.0,0,0.557458
0.0,0,0.12895884
1.0,0,0.5024504
1.0,0,0.51126575
0.0,0,0.04642906
0.0,1,0.9544474
0.0,0,0.5255822
0.0,0,0.5716112
0.0,0,0.5224395
0.0,0,0.5313811
1.0,1,0.9658001
0.0,1,1.0
0.0,0,0.45748863
1.0,1,0.8383325
1.0,0,0.2551258
0.0,1,0.7901047
1.0,0,0.16912971
1.0,0,0.20617518
0.0,0,0.2107385
1.0,0,0.5536915
0.0,0,0.6173066
0.0,0,0.2981165
0.0,0,0.20223242
0.0,1,0.7733199
1.0,0,0.39771417
1.0,0,0.34285885
0.0,0,0.40658286
0.0,0,0.043932475
0.0,0,0.22998144
1.0,0,0.63991535
0.0,0,0.20493774
1.0,1,1.0000001
0.0,1,0.73625135
0.0,1,0.69537055
0.0,0,0.25142547
1.0,1,0.87366515
0.0,0,0.2168988
0.0,0,0.6151275
0.0,0,0.4779257
0.0,0,0.33724648
1.0,0,0.37416825
0.0,0,0.32883582
0.0,1,0.7085113
1.0,0,0.6177064
0.0,0,0.4946869
1.0,0,0.52025443
0.0,0,0.35312372
0.0,0,0.44484073
0.0,1,0.77417123
0.0,0,0.582
0.0,0,0.3586657
0.0,0,0.29016113
0.0,1,0.7085861
1.0,1,0.7371908
0.0,0,0.51557267
0.0,0,0.5076661
0.0,0,0.4052457
1.0,0,0.2573294
1.0,0,0.3417078
0.0,0,0.11000158
1.0,0,0.380929
0.0,0,0.14424165
1.0,0,0.4155819
0.0,0,0.10939607
0.0,0,0.5669739
1.0,0,0.32609558
0.0,0,0.43952784
0.0,0,0.5756472
1.0,0,0.37933388
1.0,0,0.6318099
0.0,0,0.41893393
1.0,0,0.5323295
1.0,0,0.65874773
0.0,0,0.34275833
0.0,0,0.21379156
0.0,0,0.3740093
1.0,1,0.69711655
1.0,0,0.63208115
1.0,1,0.87524605
0.0,0,0.17415176
0.0,0,0.45915353
0.0,0,0.63763154
1.0,1,0.8532253
0.0,1,0.84487015
0.0,0,0.68158513
1.0,1,0.982552
0.0,0,0.40921205
0.0,0,0.21085827
0.0,0,0.43191892
0.0,0,0.26761848
0.0,1,0.6904617
1.0,1,0.873784
1.0,1,0.99999994
0.0,0,0.4029395
1.0,0,0.44995397
0.0,0,0.5235111
0.0,0,0.51310927
1.0,1,0.8568152
1.0,0,0.27111948
0.0,0,0.68270516
0.0,0,0.37717104
0.0,0,0.6423937
1.0,0,0.21324006
0.0,0,0.6782335
0.0,0,0.051359866
0.0,0,0.2450525
1.0,1,1.0000001
1.0,1,0.8183612
0.0,0,0.444258
1.0,0,0.67277527
1.0,1,0.8568152
1.0,0,0.3871305
0.0,0,0.5448408
1.0,1,0.85705674
1.0,1,0.72654617
0.0,0,0.56694084
0.0,0,0.10157487
0.0,0,0.5783495
0.0,0,0.21693783
1.0,1,0.87478876
1.0,0,0.13762017
0.0,0,0.24070022
1.0,1,0.7721708
0.0,0,0.22536081
0.0,0,0.25702804
0.0,1,0.6919046
0.0,0,0.3853135
0.0,0,0.5104591
1.0,1,0.79635614
1.0,0,0.4443551
1.0,0,0.38085523
0.0,0,0.5854718
0.0,0,0.43082163
0.0,0,0.1697712
1.0,0,0.50015515
0.0,0,0.15572938
0.0,1,0.74185985
1.0,1,0.9521922
0.0,0,0.20680632
1.0,0,0.18797058
0.0,0,0.25687483
0.0,0,0.14179388
0.0,1,0.7065324
1.0,1,0.8454572
0.0,0,0.4076956
0.0,0,0.4717874
1.0,1,1.0
1.0,1,0.8568152
1.0,0,0.49915552
0.0,0,0.19768012
1.0,0,0.5796335
1.0,1,0.7209299
0.0,0,0.46427077
0.0,0,0.60229796
1.0,1,0.7969341
0.0,1,0.71439797
0.0,0,0.60138685
0.0,0,0.14615446
0.0,0,0.28753033
1.0,1,0.8835671
1.0,1,0.8769201
0.0,0,0.19755527
1.0,0,0.5390618
0.0,0,0.5783495
0.0,0,0.3770035
1.0,1,0.99999994
1.0,0,0.54222643
1.0,1,1.0000001
0.0,0,0.4053375
0.0,0,0.33439124
0.0,0,0.56964004
0.0,0,0.47993743
0.0,0,0.5710152
0.0,0,0.42420173
0.0,0,0.504835
0.0,0,0.43869734
0.0,0,0.07861886
0.0,0,0.40405262
0.0,0,0.17172545
0.0,0,0.3868201
0.0,0,0.55536777
0.0,0,0.54143053
0.0,0,0.462987
